ID,price,bedroom,bathroom,house_type,air_conditioning,status,parking,heating fuel,basement,lawn,attic,refrigerator,dishwasher,microwave,fireplace,porch,washer,dryer,lot_size,built_in,mls_id,zip,floors,roof,patio,vaulted_ceiling,new_construction,skylight,pool,jetted_bath,security_system,architecture,garbage_disposal,double_pan_windows,exterior,view,rooms,heating,area,other,street,deck,garden,heating_fuel,ceiling_fan
925,74900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.35,,555520,22840,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Pineville Rd,FALSE,FALSE,,FALSE
926,139000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.12,,563999,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Pearl Ln,FALSE,FALSE,,FALSE
927,149900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,,184033,22802,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Gladwell Ln,FALSE,FALSE,,FALSE
928,80000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,184456,22815,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,E Springbrook Rd,FALSE,FALSE,,FALSE
929,40000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.9,,199354,22853,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Orchard Dr,FALSE,FALSE,,FALSE
930,52000,3,2,lot or land,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.26,2017,183168,22801,"carpet, laminate, linoleumvinyl",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1240,,Greendale Rd,TRUE,FALSE,,FALSE
931,52500,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.34,,183771,22840,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Rainier Rd,FALSE,FALSE,,FALSE
932,68000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.14,,184564,22830,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Yankeetown Rd,FALSE,FALSE,,FALSE
933,139900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1,,182820,22832,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,1 Foothills Ln,FALSE,FALSE,,FALSE
934,115000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.8,,182827,22832,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,9 Foothills Ln,FALSE,FALSE,,FALSE
935,115000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.3,,183085,22832,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,3A Foothills Ln,FALSE,FALSE,,FALSE
936,39900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.29,,555523,22840,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Magnolia Ct,FALSE,FALSE,,FALSE
937,60000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6,,183290,24441,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Ave,FALSE,FALSE,,FALSE
938,149900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.29,,548688,22802,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Summit Ave,FALSE,FALSE,,FALSE
939,175000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.45,,554191,24437,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Rd,FALSE,FALSE,,FALSE
940,69900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,,534551,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,36 Bald Eagle Cir,FALSE,FALSE,,FALSE
941,59500,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.51,,ro9974908,22831,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,5 Rabbits Foot Rd,FALSE,FALSE,,FALSE
942,80000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,,564725,22840,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,1 Dalmatian Dr,FALSE,FALSE,,FALSE
943,80000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.68,,564726,22840,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,3 Dalmatian Dr,FALSE,FALSE,,FALSE
944,170000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.5,,539206,24437,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Dam Town Rd,FALSE,FALSE,,FALSE
945,410000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51.56,,549646,24437,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Town Rd,FALSE,FALSE,,FALSE
946,69900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.26,,542210,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Wine Dr,FALSE,FALSE,,FALSE
947,67500,,,lot or land,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.33,,542213,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Wine Dr,FALSE,FALSE,,FALSE
948,69900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.24,,542209,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Wine Dr,FALSE,FALSE,,FALSE
949,69900,3,3,lot or land,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.28,2017,542211,22801,"carpet, hardwood, tile",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,bungalow,FALSE,FALSE,,,,,1907,,Wine Dr,TRUE,FALSE,,FALSE
950,67500,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.31,,542214,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Wine Dr,FALSE,FALSE,,FALSE
951,67500,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.38,,542216,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Wine Dr,FALSE,FALSE,,FALSE
952,99900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.04,,542441,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Pearl Ln,FALSE,FALSE,,FALSE
953,134400,,,lot or land,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,24,,542461,22832,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Airey Ln,FALSE,FALSE,,FALSE
954,279000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20.3,,542828,22841,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Keys Rd,FALSE,FALSE,,FALSE
955,279000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20.3,,542828,22841,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Keys Rd,FALSE,FALSE,,FALSE
956,373444,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46.68,,183902,22827,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,East Side Hwy,FALSE,FALSE,,FALSE
957,45000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.02,,544359,22831,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Pike,FALSE,FALSE,,FALSE
958,175000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.21,,544610,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Banner Way,FALSE,FALSE,,FALSE
959,169900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.09,,544609,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Banner Way,FALSE,FALSE,,FALSE
960,176500,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10.31,,544726,22844,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Ln,FALSE,FALSE,,FALSE
961,24900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.29,,545340,22840,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Nicklaus Ln,FALSE,FALSE,,FALSE
962,39900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,,564000,22840,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,,sauna,Lanier Ln,FALSE,FALSE,,FALSE
963,74900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.82,,545611,22802,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Rodeo Dr,FALSE,FALSE,,FALSE
964,19500,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.28,,546247,22840,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Laird Pl,FALSE,FALSE,,FALSE
965,36000,,,lot or land,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,,546330,24441,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,St,FALSE,FALSE,,FALSE
966,64900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.41,,562486,22846,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Dixie Ridge Run Rd,FALSE,FALSE,,FALSE
967,45000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.59,,547095,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,25C Ridgedale Rd,FALSE,FALSE,,FALSE
968,74000,,,lot or land,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,,547815,22815,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Wentworth Dr,FALSE,FALSE,,FALSE
969,88500,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.62,,548024,22853,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Tombstone Ln,FALSE,FALSE,,FALSE
970,99975,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6.06,,554629,22841,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Cecil Wampler Rd,FALSE,FALSE,,FALSE
971,59900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.6,,548801,24486,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Dices Spring Rd,FALSE,FALSE,,FALSE
972,79000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.36,,549221,22821,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Bartley St,FALSE,FALSE,,FALSE
973,79000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.36,,549222,22821,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Bartley St,FALSE,FALSE,,FALSE
974,69500,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.7,,559279,24471,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,6 6 PORT TRACE Ct,FALSE,FALSE,,FALSE
975,89900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18.22,,549996,22815,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Field Dr,FALSE,FALSE,,FALSE
976,134900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.25,,550527,22840,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,1 Tbd Power Dam Rd,FALSE,FALSE,,FALSE
977,173797,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,31.15,,550971,22802,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,B Beacon Hill Rd,FALSE,FALSE,,FALSE
978,34500,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.34,,551582,22840,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Cross Keys Ct,FALSE,FALSE,,FALSE
979,24000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.34,,551583,22840,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Ln,FALSE,FALSE,,FALSE
980,29500,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.34,,551643,22840,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,,sauna,Lanier Ln,FALSE,FALSE,,FALSE
981,164900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,,552089,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Acres Ralston Rd,FALSE,FALSE,,FALSE
982,75000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13.3,,552285,22815,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Huff Trl,FALSE,FALSE,,FALSE
983,72000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.16,,ro8742202,22840,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Coltsfoot Ln #47,FALSE,FALSE,,FALSE
984,35000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.34,,552996,22840,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,,,,,,,8 Trevino Dr,FALSE,FALSE,,FALSE
985,189900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.7,,553313,22812,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Donnelley Dr,FALSE,FALSE,,FALSE
986,81000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5,,553583,24471,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,4 Falkland Rd,FALSE,FALSE,,FALSE
987,81000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.5,,553584,24471,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,5 Falkland Rd,FALSE,FALSE,,FALSE
988,81000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.7,,553585,24471,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,8 Falkland Rd,FALSE,FALSE,,FALSE
989,80000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1,,553711,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Alston Cir,FALSE,FALSE,,FALSE
990,100000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.12,,553715,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Alston Cir,FALSE,FALSE,,FALSE
991,100000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,,553721,22802,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Alston Cir,FALSE,FALSE,,FALSE
992,115000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.18,,553719,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Peyton Randolph Ct,FALSE,FALSE,,FALSE
993,80000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1,,553712,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Alston Cir,FALSE,FALSE,,FALSE
994,130000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.21,,553717,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Alston Cir,FALSE,FALSE,,FALSE
995,115000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.23,,553722,22802,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Alston Cir,FALSE,FALSE,,FALSE
996,120000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.21,,553723,22802,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Alston Cir,FALSE,FALSE,,FALSE
997,90000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.13,,553714,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Alston Cir,FALSE,FALSE,,FALSE
998,75000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.11,,553710,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Alston Cir,FALSE,FALSE,,FALSE
999,85000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.1,,553713,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Alston Cir,FALSE,FALSE,,FALSE
1000,120000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.25,,553718,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Peyton Randolph Ct,FALSE,FALSE,,FALSE
1001,110000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.19,,553720,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Peyton Randolph Ct,FALSE,FALSE,,FALSE
1002,125000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.2,,553716,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Alston Cir,FALSE,FALSE,,FALSE
1003,179000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.93,,553772,24486,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,waterfront,Bears Rd,FALSE,FALSE,,FALSE
1004,98000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8.14,,554192,24437,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Bailey Rd,FALSE,FALSE,,FALSE
1005,175000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17.45,,554191,24437,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Rd,FALSE,FALSE,,FALSE
1006,279900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16.5,,554271,22841,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,E Timber Ridge Rd,FALSE,FALSE,,FALSE
1007,209900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,,554345,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Marigold Cir,FALSE,FALSE,,FALSE
1008,54900,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.43,,554708,22831,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,19 Birds Nest Rd,FALSE,FALSE,,FALSE
